Date,Close
2024-11-29,587.7613525390625
2024-12-02,584.014892578125
2024-12-03,584.3739624023438
2024-12-04,581.1030883789062
2024-12-05,579.249267578125
2024-12-06,582.0445556640625
2024-12-09,576.6480102539062
2024-12-10,567.825439453125
2024-12-11,575.1339721679688
2024-12-12,574.2118530273438
2024-12-13,568.2621459960938
2024-12-16,569.087158203125
2024-12-17,557.77978515625
2024-12-18,534.0681762695312
2024-12-19,537.6981811523438
2024-12-20,549.4520263671875
2024-12-23,553.9944458007812
2024-12-24,565.6511840820312
2024-12-26,564.1371459960938
2024-12-27,559.2356567382812
2024-12-30,556.6829833984375
2024-12-31,555.7803344726562
2025-01-02,558.0611572265625
2025-01-03,563.0694580078125
2025-01-06,566.233642578125
2025-01-07,563.0597534179688
2025-01-08,562.9627685546875
2025-01-10,543.531494140625
2025-01-13,546.3947143554688
2025-01-14,554.722412109375
2025-01-15,588.10107421875
2025-01-16,594.963134765625
2025-01-17,607.5322875976562
2025-01-21,616.0734252929688
2025-01-22,614.1226196289062
2025-01-23,620.693603515625
2025-01-24,618.1700439453125
2025-01-27,614.656494140625
2025-01-28,619.04345703125
2025-01-29,618.6358642578125
2025-01-30,626.7112426757812
2025-01-31,621.5670776367188
2025-02-03,613.773193359375
2025-02-04,615.5299682617188
2025-02-05,626.468505859375
2025-02-06,638.8629150390625
2025-02-07,636.6112670898438
2025-02-10,631.399169921875
2025-02-11,628.2058715820312
2025-02-12,629.9141845703125
2025-02-13,629.8656616210938
2025-02-14,641.1244506835938
2025-02-18,652.422119140625
2025-02-19,648.5010375976562
2025-02-20,623.3723754882812
2025-02-21,607.2022094726562
2025-02-24,607.7264404296875
2025-02-25,596.82666015625
2025-02-26,599.6024780273438
2025-02-27,590.119873046875
2025-02-28,606.984619140625
2025-03-03,590.3734741210938
2025-03-04,566.8466796875
2025-03-05,578.4832153320312
2025-03-06,553.7079467773438
2025-03-07,545.90478515625
2025-03-10,518.5836791992188
2025-03-11,518.3593139648438
2025-03-12,522.5340576171875
2025-03-13,511.9021301269531
2025-03-14,528.09375
2025-03-17,537.7796630859375
2025-03-18,538.2088012695312
2025-03-19,543.632080078125
2025-03-20,548.8406982421875
2025-03-21,551.2402954101562
2025-03-24,565.8322143554688
2025-03-25,571.5286254882812
2025-03-26,559.8043212890625
2025-03-27,545.1731567382812
2025-03-28,529.7618408203125
2025-03-31,532.8538208007812
2025-04-01,534.960693359375
2025-04-02,549.2503051757812
2025-04-03,498.6561584472656
2025-04-04,459.23028564453125
2025-04-07,454.0606689453125
2025-04-08,450.8515930175781
2025-04-09,504.157470703125
2025-04-10,477.75323486328125
2025-04-11,482.2791748046875
2025-04-14,491.58447265625
2025-04-15,495.3983459472656
2025-04-16,486.7757263183594
2025-04-17,496.958984375
2025-04-21,489.0289306640625
2025-04-22,507.20074462890625
2025-04-23,516.2914428710938
2025-04-24,531.95654296875
2025-04-25,531.458984375
2025-04-28,532.961181640625
2025-04-29,535.419189453125
2025-04-30,534.0828247070312
2025-05-01,540.2084350585938
2025-05-02,552.1765747070312
2025-05-05,545.7974853515625
2025-05-06,535.8483276367188
2025-05-07,538.3453369140625
2025-05-08,551.7864379882812
2025-05-09,553.1519775390625
2025-05-12,576.7958374023438
2025-05-13,588.9591674804688
2025-05-14,596.5575561523438
2025-05-15,600.7518920898438
2025-05-16,603.8048706054688
2025-05-19,597.2402954101562
2025-05-20,591.6024780273438
2025-05-21,578.86376953125
2025-05-22,583.516357421875
2025-05-23,583.8186645507812
2025-05-27,600.5859375
2025-05-28,593.4752807617188
2025-05-29,589.9832763671875
2025-05-30,588.6011352539062
2025-06-02,586.9052734375
2025-06-03,591.9144897460938
2025-06-04,587.3856201171875
2025-06-05,593.9240112304688
2025-06-06,601.8837890625
2025-06-09,601.4132080078125
2025-06-10,602.736572265625
2025-06-11,611.8530883789062
2025-06-12,612.7745361328125
2025-06-13,601.432861328125
2025-06-16,615.4603881835938
2025-06-17,612.3138427734375
2025-06-18,622.70458984375
2025-06-20,628.1549072265625
2025-06-23,634.1149291992188
2025-06-24,649.0443725585938
2025-06-25,656.6512451171875
2025-06-26,673.60009765625
2025-06-27,677.177978515625
2025-06-30,693.78369140625
2025-07-01,692.5192260742188
2025-07-02,701.7631225585938
2025-07-03,709.3994140625
2025-07-07,696.9009399414062
2025-07-08,683.5204467773438
2025-07-09,682.8145751953125
2025-07-10,695.126708984375
2025-07-11,691.0390625
2025-07-14,699.2243041992188
2025-07-15,688.6471557617188
2025-07-16,694.8326416015625
2025-07-17,691.9114379882812
2025-07-18,694.28369140625
2025-07-21,692.0682983398438
2025-07-22,686.588623046875
2025-07-23,703.3609619140625
2025-07-24,704.9882202148438
2025-07-25,714.5947875976562
2025-07-28,709.3699951171875
2025-07-29,717.5355834960938
2025-07-30,716.329833984375
2025-07-31,709.3111572265625
2025-08-01,695.5678100585938
2025-08-04,711.7030639648438
2025-08-05,706.6840209960938
2025-08-06,710.4384155273438
2025-08-07,705.537109375
2025-08-08,707.0369262695312
2025-08-11,705.0470581054688
2025-08-12,728.710693359375
2025-08-13,729.9948120117188
2025-08-14,732.4552612304688
2025-08-15,716.3004760742188
2025-08-18,716.5357055664062
2025-08-19,707.1448364257812
2025-08-20,706.4585571289062
2025-08-21,701.8219604492188
2025-08-22,727.2500610351562
2025-08-25,724.2112426757812
2025-08-26,734.1707763671875
2025-08-27,734.87646484375
2025-08-28,736.3958740234375
2025-08-29,734.4544677734375
2025-09-02,720.2630615234375
2025-09-03,719.9772338867188
2025-09-04,738.0515747070312
2025-09-05,727.5164794921875
2025-09-08,731.1036987304688
2025-09-09,752.85400390625
2025-09-10,758.4320678710938
2025-09-11,773.362548828125
2025-09-12,768.76025390625
2025-09-15,775.3632202148438
2025-09-16,774.1510620117188
2025-09-17,782.715087890625
2025-09-18,792.658935546875
2025-09-19,793.3389282226562
2025-09-22,793.8908081054688
2025-09-23,794.6398315429688
2025-09-24,780.9510498046875
2025-09-25,783.247314453125
2025-09-26,790.8850708007812
2025-09-29,792.4716796875
2025-09-30,784.814208984375
2025-10-01,774.1312866210938
2025-10-02,768.090087890625
2025-10-03,778.5364990234375
2025-10-06,785.2380981445312
2025-10-07,778.2113037109375
2025-10-08,765.2616577148438
2025-10-09,768.6616821289062
2025-10-10,753.2876586914062
2025-10-13,775.3829345703125
2025-10-14,759.594970703125
2025-10-15,756.805908203125
2025-10-16,747.1085205078125
2025-10-17,739.89453125
2025-10-20,752.2626953125
2025-10-21,747.985595703125
2025-10-22,733.8138427734375
2025-10-23,739.9044189453125
2025-10-24,772.52490234375
2025-10-27,778.5463256835938
2025-10-28,780.6160278320312
2025-10-29,771.716796875
2025-10-30,778.7139282226562
2025-10-31,777.9353637695312
2025-11-03,774.1411743164062
2025-11-04,779.3742065429688
2025-11-05,781.6015625
2025-11-06,776.1713256835938
2025-11-07,774.9492797851562
2025-11-10,785.6519775390625
2025-11-11,798.572021484375
2025-11-12,826.81689453125
2025-11-13,793.8316650390625
2025-11-14,779.4530639648438
2025-11-17,764.325439453125
2025-11-18,765.0546875
2025-11-19,774.6043701171875
2025-11-20,762.4923095703125
2025-11-21,762.8175659179688
2025-11-24,779.2559814453125
2025-11-25,790.6978149414062
2025-11-26,804.189453125
2025-11-28,814.0741577148438
